epoch,accuracy,loss,negative,positive,pred_positive,roc_auc,sensitivity,specificity,true_negative,true_positive,val_accuracy,val_loss,val_negative,val_positive,val_pred_positive,val_roc_auc,val_sensitivity,val_speci,val_true_negative,val_true_positive
355,0.7440945,1.557627439,471,37,153,0.8288862,0.8108108,0.7388535,348,30,0.730593622,2.208967924,197,22,59,0.692258894,0.5,0.756345153,149,11
356,0.71062994,1.577607751,471,37,174,0.804384,0.8648649,0.6985138,329,32,0.739726007,2.210100174,197,22,57,0.692662656,0.5,0.766497433,151,11
357,0.7480315,1.558247566,471,37,151,0.8144259,0.8108108,0.7430998,350,30,0.739726007,2.209670544,197,22,57,0.691278279,0.5,0.766497433,151,11
358,0.742126,1.5594908,471,37,154,0.8318127,0.8108108,0.73673034,347,30,0.739726007,2.208736658,197,22,57,0.687528849,0.5,0.766497433,151,11
359,0.7440945,1.491457462,471,37,151,0.8373214,0.7837838,0.74097663,349,29,0.744292259,2.206795692,197,22,56,0.682279646,0.5,0.771573603,152,11
360,0.75,1.581682086,471,37,148,0.8113273,0.7837838,0.74734604,352,29,0.739726007,2.203444004,197,22,57,0.682741106,0.5,0.766497433,151,11
361,0.7362205,1.516376376,471,37,159,0.81637686,0.8378378,0.7282378,343,31,0.744292259,2.200452566,197,22,56,0.682279646,0.5,0.771573603,152,11
362,0.746063,1.568197966,471,37,148,0.83129627,0.7567568,0.7452229,351,28,0.744292259,2.197076082,197,22,56,0.683202565,0.5,0.771573603,152,11
363,0.738189,1.563328505,471,37,162,0.83072245,0.8918919,0.72611463,342,33,0.739726007,2.19321537,197,22,57,0.682798803,0.5,0.766497433,151,11
364,0.72834647,1.537418485,471,37,161,0.82647616,0.8108108,0.72186834,340,30,0.739726007,2.189853668,197,22,57,0.683664024,0.5,0.766497433,151,11
365,0.72834647,1.538364291,471,37,159,0.7895794,0.7837838,0.7239915,341,29,0.744292259,2.188851357,197,22,56,0.682048917,0.5,0.771573603,152,11
366,0.75,1.457070351,471,37,152,0.8341654,0.8378378,0.7430998,350,31,0.744292259,2.18917799,197,22,56,0.682510376,0.5,0.771573603,152,11
367,0.72440946,1.470364928,471,37,165,0.85189646,0.8378378,0.7154989,337,31,0.744292259,2.191147089,197,22,56,0.681587458,0.5,0.771573603,152,11
368,0.72440946,1.576139927,471,37,161,0.82332015,0.7837838,0.7197452,339,29,0.748858452,2.192098141,197,22,55,0.681356728,0.5,0.776649773,153,11
369,0.746063,1.499524593,471,37,150,0.81155676,0.7837838,0.7430998,350,29,0.748858452,2.192996264,197,22,55,0.68043375,0.5,0.776649773,153,11
370,0.71653545,1.493516445,471,37,169,0.8382969,0.8378378,0.7070064,333,31,0.753424644,2.195138454,197,22,54,0.68043375,0.5,0.781725883,154,11
371,0.7322835,1.505566597,471,37,159,0.8236644,0.8108108,0.72611463,342,30,0.753424644,2.197031736,197,22,52,0.681356728,0.454545468,0.786802053,155,10
372,0.7322835,1.50288105,471,37,157,0.8344523,0.7837838,0.7282378,343,29,0.753424644,2.198964119,197,22,52,0.681125998,0.454545468,0.786802053,155,10
373,0.72440946,1.601304412,471,37,153,0.772709,0.6756757,0.7282378,343,25,0.753424644,2.199743986,197,22,52,0.682048917,0.454545468,0.786802053,155,10
374,0.734252,1.508675575,471,37,154,0.8088024,0.7567568,0.7324841,345,28,0.753424644,2.200121641,197,22,52,0.682510376,0.454545468,0.786802053,155,10
375,0.734252,1.442317486,471,37,162,0.8551099,0.8648649,0.7239915,341,32,0.753424644,2.200749874,197,22,52,0.682510376,0.454545468,0.786802053,155,10
376,0.77559054,1.413951993,471,37,137,0.84323174,0.8108108,0.77282375,364,30,0.753424644,2.201524258,197,22,52,0.682741106,0.454545468,0.786802053,155,10
377,0.73031497,1.520366311,471,37,158,0.81218797,0.7837838,0.72611463,342,29,0.753424644,2.202254772,197,22,52,0.682279646,0.454545468,0.786802053,155,10
378,0.738189,1.468919992,471,37,156,0.8182131,0.8108108,0.7324841,345,30,0.762557089,2.202502489,197,22,50,0.682741106,0.454545468,0.796954334,157,10
379,0.77165353,1.412693381,471,37,141,0.844322,0.8378378,0.76645434,361,31,0.762557089,2.203123331,197,22,50,0.683664024,0.454545468,0.796954334,157,10
380,0.75,1.476565242,471,37,144,0.81844264,0.7297297,0.75159234,354,27,0.762557089,2.202655792,197,22,50,0.683894813,0.454545468,0.796954334,157,10
381,0.753937,1.468064189,471,37,150,0.8337063,0.8378378,0.74734604,352,31,0.762557089,2.201481819,197,22,50,0.683894813,0.454545468,0.796954334,157,10
382,0.765748,1.448730826,471,37,144,0.84604347,0.8378378,0.7600849,358,31,0.762557089,2.199903727,197,22,50,0.684125543,0.454545468,0.796954334,157,10
383,0.7559055,1.524355531,471,37,145,0.82010674,0.7837838,0.7537155,355,29,0.762557089,2.197773933,197,22,50,0.685048461,0.454545468,0.796954334,157,10
384,0.7677165,1.510541201,471,37,135,0.801228,0.7297297,0.77070063,363,27,0.757990897,2.195027351,197,22,51,0.684587002,0.454545468,0.791878164,156,10
385,0.7637795,1.397938013,471,37,149,0.86566824,0.8918919,0.7537155,355,33,0.757990897,2.193086386,197,22,51,0.68418318,0.454545468,0.791878164,156,10
386,0.77755904,1.354324818,471,37,142,0.86974233,0.8918919,0.7685775,362,33,0.757990897,2.192859411,197,22,51,0.682971835,0.454545468,0.791878164,156,10
387,0.7401575,1.534815669,471,37,149,0.799277,0.7297297,0.74097663,349,27,0.757990897,2.192314625,197,22,51,0.682741106,0.454545468,0.791878164,156,10
388,0.75,1.399924636,471,37,152,0.85786426,0.8378378,0.7430998,350,31,0.762557089,2.193417549,197,22,50,0.682279646,0.454545468,0.796954334,157,10
389,0.753937,1.443306565,471,37,148,0.83743614,0.8108108,0.7494692,353,30,0.762557089,2.193800449,197,22,50,0.683202565,0.454545468,0.796954334,157,10
390,0.7677165,1.356878519,471,37,149,0.88942444,0.9189189,0.75583863,356,34,0.762557089,2.194726467,197,22,50,0.685048461,0.454545468,0.796954334,157,10
391,0.7519685,1.522788286,471,37,145,0.7868824,0.7567568,0.75159234,354,28,0.767123282,2.194619656,197,22,49,0.685048461,0.454545468,0.802030444,158,10
392,0.77362204,1.364819646,471,37,140,0.8675618,0.8378378,0.7685775,362,31,0.767123282,2.195313692,197,22,49,0.684817731,0.454545468,0.802030444,158,10
393,0.7559055,1.473680735,471,37,141,0.8299191,0.7297297,0.7579618,357,27,0.767123282,2.196020603,197,22,49,0.684125543,0.454545468,0.802030444,158,10
394,0.7677165,1.543814898,471,37,131,0.79669476,0.6756757,0.7749469,365,25,0.767123282,2.195133686,197,22,49,0.68043375,0.454545468,0.802030444,158,10
395,0.757874,1.496442437,471,37,136,0.8096632,0.6756757,0.7643312,360,25,0.767123282,2.193660975,197,22,49,0.679280102,0.454545468,0.802030444,158,10
396,0.7559055,1.476533651,471,37,143,0.80317897,0.7567568,0.75583863,356,28,0.767123282,2.192250729,197,22,49,0.678126454,0.454545468,0.802030444,158,10
397,0.7519685,1.468166232,471,37,147,0.8178688,0.7837838,0.7494692,353,29,0.767123282,2.192378044,197,22,49,0.677664995,0.454545468,0.802030444,158,10
398,0.7519685,1.484506845,471,37,145,0.83330464,0.7567568,0.75159234,354,28,0.767123282,2.190763474,197,22,49,0.676742017,0.454545468,0.802030444,158,10
399,0.78543305,1.347406507,471,37,134,0.8510358,0.8378378,0.78131634,368,31,0.767123282,2.190670013,197,22,49,0.677203536,0.454545468,0.802030444,158,10
400,0.7440945,1.439326048,471,37,155,0.83284557,0.8378378,0.73673034,347,31,0.767123282,2.19144392,197,22,49,0.676280558,0.454545468,0.802030444,158,10
401,0.757874,1.401272058,471,37,148,0.8451828,0.8378378,0.75159234,354,31,0.767123282,2.192835331,197,22,49,0.676049829,0.454545468,0.802030444,158,10
402,0.77559054,1.34279716,471,37,141,0.87307054,0.8648649,0.7685775,362,32,0.767123282,2.195665598,197,22,49,0.67535764,0.454545468,0.802030444,158,10
403,0.78149605,1.379957676,471,37,138,0.83864117,0.8648649,0.7749469,365,32,0.767123282,2.19964242,197,22,49,0.676049829,0.454545468,0.802030444,158,10
404,0.761811,1.463920116,471,37,142,0.8319275,0.7837838,0.7600849,358,29,0.771689475,2.201726675,197,22,48,0.672819555,0.454545468,0.807106614,159,10
405,0.753937,1.515684009,471,37,144,0.7998508,0.7567568,0.7537155,355,28,0.771689475,2.203122139,197,22,48,0.672819555,0.454545468,0.807106614,159,10
406,0.7637795,1.379016161,471,37,143,0.84334654,0.8108108,0.7600849,358,30,0.771689475,2.204340696,197,22,48,0.675703764,0.454545468,0.807106614,159,10
407,0.7637795,1.435665369,471,37,139,0.8311815,0.7567568,0.7643312,360,28,0.771689475,2.204205036,197,22,48,0.673973262,0.454545468,0.807106614,159,10
408,0.76968503,1.418708801,471,37,144,0.8398462,0.8648649,0.76220804,359,32,0.771689475,2.202321053,197,22,48,0.674203992,0.454545468,0.807106614,159,10
409,0.75,1.443687797,471,37,150,0.81895906,0.8108108,0.7452229,351,30,0.771689475,2.200349569,197,22,48,0.673050284,0.454545468,0.807106614,159,10
410,0.77165353,1.522909403,471,37,135,0.8071383,0.7567568,0.77282375,364,28,0.767123282,2.19533062,197,22,49,0.672358096,0.454545468,0.802030444,158,10
411,0.75,1.499257088,471,37,144,0.8001951,0.7297297,0.75159234,354,27,0.767123282,2.188629866,197,22,49,0.672358096,0.454545468,0.802030444,158,10
412,0.78346455,1.407876372,471,37,131,0.79939175,0.7837838,0.7834395,369,29,0.762557089,2.183338165,197,22,50,0.670858324,0.454545468,0.796954334,157,10
413,0.738189,1.478933096,471,37,152,0.823607,0.7567568,0.73673034,347,28,0.762557089,2.178357601,197,22,50,0.669127822,0.454545468,0.796954334,157,10
414,0.738189,1.428349137,471,37,154,0.8398462,0.7837838,0.7346072,346,29,0.762557089,2.175470114,197,22,50,0.670512199,0.454545468,0.796954334,157,10
415,0.75,1.440523505,471,37,148,0.81689334,0.7837838,0.74734604,352,29,0.762557089,2.173538208,197,22,50,0.670973718,0.454545468,0.796954334,157,10
416,0.757874,1.389974117,471,37,148,0.83433753,0.8378378,0.75159234,354,31,0.762557089,2.172866821,197,22,50,0.671435177,0.454545468,0.796954334,157,10
417,0.7362205,1.374753952,471,37,161,0.83261603,0.8648649,0.72611463,342,32,0.762557089,2.174860954,197,22,50,0.671204448,0.454545468,0.796954334,157,10
418,0.7519685,1.381841302,471,37,147,0.84007573,0.7837838,0.7494692,353,29,0.767123282,2.179783106,197,22,49,0.670973718,0.454545468,0.802030444,158,10
419,0.7519685,1.429319501,471,37,145,0.8361164,0.7567568,0.75159234,354,28,0.771689475,2.183788538,197,22,48,0.670742989,0.454545468,0.807106614,159,10
420,0.7637795,1.483139634,471,37,133,0.8138521,0.6756757,0.77070063,363,25,0.771689475,2.186115026,197,22,48,0.669704676,0.454545468,0.807106614,159,10
421,0.75,1.32149899,471,37,152,0.8649796,0.8378378,0.7430998,350,31,0.771689475,2.190443993,197,22,48,0.668897092,0.454545468,0.807106614,159,10
422,0.761811,1.405178428,471,37,144,0.8424858,0.8108108,0.7579618,357,30,0.771689475,2.193813562,197,22,48,0.668435633,0.454545468,0.807106614,159,10
423,0.765748,1.474535584,471,37,142,0.8253285,0.8108108,0.76220804,359,30,0.771689475,2.195875406,197,22,48,0.667512715,0.454545468,0.807106614,159,10
424,0.78346455,1.382385373,471,37,129,0.8441499,0.7567568,0.78556263,370,28,0.771689475,2.197489738,197,22,48,0.667685747,0.454545468,0.807106614,159,10
425,0.746063,1.503987432,471,37,150,0.82096744,0.7837838,0.7430998,350,29,0.771689475,2.196746588,197,22,48,0.667743444,0.454545468,0.807106614,159,10
426,0.76968503,1.315279484,471,37,148,0.8839731,0.9189189,0.7579618,357,34,0.771689475,2.1960783,197,22,48,0.667281985,0.454545468,0.807106614,159,10
427,0.79527557,1.431312323,471,37,125,0.85195386,0.7837838,0.79617834,375,29,0.771689475,2.191441059,197,22,48,0.667051196,0.454545468,0.807106614,159,10
428,0.77952754,1.349637866,471,37,141,0.8601595,0.8918919,0.77070063,363,33,0.771689475,2.186224937,197,22,48,0.666359007,0.454545468,0.807106614,159,10
429,0.7401575,1.387371898,471,37,157,0.85241294,0.8378378,0.7324841,345,31,0.767123282,2.182603121,197,22,49,0.663128734,0.454545468,0.802030444,158,10
430,0.7559055,1.527977228,471,37,137,0.81006485,0.6756757,0.76220804,359,25,0.767123282,2.175797224,197,22,49,0.662898004,0.454545468,0.802030444,158,10
431,0.7401575,1.415198922,471,37,157,0.8366328,0.8378378,0.7324841,345,31,0.767123282,2.171150684,197,22,49,0.661744356,0.454545468,0.802030444,158,10
432,0.7637795,1.352283597,471,37,141,0.8493143,0.7837838,0.76220804,359,29,0.762557089,2.168035269,197,22,50,0.662667274,0.454545468,0.796954334,157,10
433,0.75,1.352106333,471,37,150,0.855282,0.8108108,0.7452229,351,30,0.762557089,2.166145325,197,22,50,0.662898004,0.454545468,0.796954334,157,10
434,0.757874,1.210141659,471,37,154,0.8861537,0.9189189,0.7452229,351,34,0.762557089,2.168684244,197,22,50,0.664109349,0.454545468,0.796954334,157,10
435,0.7519685,1.322532892,471,37,157,0.85665923,0.9189189,0.7388535,348,34,0.767123282,2.173080206,197,22,49,0.663128734,0.454545468,0.802030444,158,10
436,0.79330707,1.288747072,471,37,130,0.8792678,0.8378378,0.7898089,372,31,0.767123282,2.178237677,197,22,49,0.661975086,0.454545468,0.802030444,158,10
437,0.753937,1.285904765,471,37,150,0.8872439,0.8378378,0.74734604,352,31,0.767123282,2.184248924,197,22,49,0.662205815,0.454545468,0.802030444,158,10
438,0.7677165,1.358665228,471,37,145,0.8584381,0.8648649,0.7600849,358,32,0.767123282,2.18911624,197,22,49,0.661975086,0.454545468,0.802030444,158,10
439,0.77559054,1.332958937,471,37,141,0.85390484,0.8648649,0.7685775,362,32,0.771689475,2.194013834,197,22,48,0.660590649,0.454545468,0.807106614,159,10
440,0.765748,1.294430733,471,37,142,0.86452055,0.8108108,0.76220804,359,30,0.771689475,2.200275898,197,22,48,0.662494242,0.454545468,0.807106614,159,10
441,0.78149605,1.414879441,471,37,132,0.8405348,0.7837838,0.78131634,368,29,0.771689475,2.202537775,197,22,48,0.662205815,0.454545468,0.807106614,159,10
442,0.757874,1.341216803,471,37,144,0.86515176,0.7837838,0.75583863,356,29,0.771689475,2.203468084,197,22,48,0.661686659,0.454545468,0.807106614,159,10
443,0.77362204,1.467104793,471,37,132,0.8261319,0.7297297,0.77707005,366,27,0.771689475,2.201956749,197,22,48,0.660475314,0.454545468,0.807106614,159,10
444,0.7598425,1.421878815,471,37,143,0.8468468,0.7837838,0.7579618,357,29,0.771689475,2.198549032,197,22,48,0.659840822,0.454545468,0.807106614,159,10
445,0.7598425,1.33843255,471,37,147,0.8532163,0.8378378,0.7537155,355,31,0.771689475,2.196532965,197,22,48,0.65989846,0.454545468,0.807106614,159,10
446,0.77952754,1.338888645,471,37,137,0.82096744,0.8378378,0.7749469,365,31,0.771689475,2.196090698,197,22,48,0.659840822,0.454545468,0.807106614,159,10
447,0.765748,1.486525893,471,37,136,0.8182705,0.7297297,0.7685775,362,27,0.771689475,2.193534613,197,22,48,0.658975542,0.454545468,0.807106614,159,10
448,0.7677165,1.35665822,471,37,141,0.85459346,0.8108108,0.7643312,360,30,0.771689475,2.191120863,197,22,48,0.659321666,0.454545468,0.807106614,159,10
449,0.7598425,1.335175753,471,37,147,0.84747803,0.8378378,0.7537155,355,31,0.771689475,2.190433979,197,22,48,0.658744812,0.454545468,0.807106614,159,10
450,0.77165353,1.356342196,471,37,141,0.8505767,0.8378378,0.76645434,361,31,0.771689475,2.19049859,197,22,48,0.658283353,0.454545468,0.807106614,159,10
451,0.76968503,1.341265082,471,37,144,0.8451828,0.8648649,0.76220804,359,32,0.771689475,2.191203117,197,22,48,0.658975542,0.454545468,0.807106614,159,10
452,0.7480315,1.357578278,471,37,147,0.83651805,0.7567568,0.74734604,352,28,0.771689475,2.194475174,197,22,48,0.660129189,0.454545468,0.807106614,159,10
453,0.77165353,1.363059759,471,37,139,0.8424284,0.8108108,0.7685775,362,30,0.771689475,2.197062492,197,22,48,0.660359919,0.454545468,0.807106614,159,10
454,0.77165353,1.448968649,471,37,137,0.8095484,0.7837838,0.77070063,363,29,0.771689475,2.196895838,197,22,48,0.65989846,0.454545468,0.807106614,159,10
455,0.78149605,1.302842855,471,37,138,0.8733001,0.8648649,0.7749469,365,32,0.771689475,2.196675062,197,22,48,0.65989846,0.454545468,0.807106614,159,10
456,0.76968503,1.449178338,471,37,138,0.8249842,0.7837838,0.7685775,362,29,0.771689475,2.194057465,197,22,48,0.661052167,0.454545468,0.807106614,159,10
457,0.79527557,1.330088019,471,37,131,0.85614276,0.8648649,0.7898089,372,32,0.771689475,2.191285849,197,22,48,0.662898004,0.454545468,0.807106614,159,10
458,0.76968503,1.224485874,471,37,144,0.8835141,0.8648649,0.76220804,359,32,0.771689475,2.191653013,197,22,48,0.6647439,0.454545468,0.807106614,159,10
459,0.7677165,1.440460205,471,37,139,0.8281976,0.7837838,0.76645434,361,29,0.771689475,2.191403627,197,22,48,0.665897548,0.454545468,0.807106614,159,10
460,0.7637795,1.320858955,471,37,143,0.8586676,0.8108108,0.7600849,358,30,0.771689475,2.191030264,197,22,48,0.66497463,0.454545468,0.807106614,159,10
461,0.77952754,1.435206771,471,37,131,0.83238655,0.7567568,0.78131634,368,28,0.771689475,2.188926697,197,22,48,0.665666819,0.454545468,0.807106614,159,10
462,0.78149605,1.404721141,471,37,130,0.8178114,0.7567568,0.7834395,369,28,0.771689475,2.186426163,197,22,48,0.665436089,0.454545468,0.807106614,159,10
463,0.77362204,1.312787175,471,37,138,0.8601021,0.8108108,0.77070063,363,30,0.771689475,2.185632944,197,22,48,0.666820467,0.454545468,0.807106614,159,10
464,0.757874,1.387769699,471,37,148,0.8501176,0.8378378,0.75159234,354,31,0.771689475,2.183039665,197,22,48,0.665205359,0.454545468,0.807106614,159,10
465,0.757874,1.360150576,471,37,146,0.8393298,0.8108108,0.7537155,355,30,0.771689475,2.18080616,197,22,48,0.664051712,0.454545468,0.807106614,159,10
466,0.77559054,1.241312981,471,37,143,0.89206403,0.8918919,0.76645434,361,33,0.771689475,2.180594444,197,22,48,0.6647439,0.454545468,0.807106614,159,10
467,0.78543305,1.416067958,471,37,128,0.8320422,0.7567568,0.78768575,371,28,0.767123282,2.179342508,197,22,49,0.66497463,0.454545468,0.802030444,158,10
468,0.7677165,1.329179168,471,37,137,0.84610087,0.7567568,0.7685775,362,28,0.767123282,2.180921555,197,22,49,0.666820467,0.454545468,0.802030444,158,10
469,0.77362204,1.357741356,471,37,142,0.854077,0.8648649,0.76645434,361,32,0.762557089,2.181157351,197,22,50,0.666359007,0.454545468,0.796954334,157,10
470,0.761811,1.252897501,471,37,148,0.8605612,0.8648649,0.7537155,355,32,0.767123282,2.185863018,197,22,49,0.667512715,0.454545468,0.802030444,158,10
471,0.7480315,1.398416519,471,37,145,0.8145407,0.7297297,0.7494692,353,27,0.771689475,2.192269802,197,22,48,0.669589281,0.454545468,0.807106614,159,10
472,0.7637795,1.369683027,471,37,141,0.84082174,0.7837838,0.76220804,359,29,0.771689475,2.198669434,197,22,48,0.670512199,0.454545468,0.807106614,159,10
473,0.7519685,1.379669666,471,37,151,0.8331899,0.8378378,0.7452229,351,31,0.771689475,2.204294205,197,22,48,0.67028147,0.454545468,0.807106614,159,10
474,0.77362204,1.360692263,471,37,140,0.84621567,0.8378378,0.7685775,362,31,0.771689475,2.208827019,197,22,48,0.673915565,0.454545468,0.807106614,159,10
475,0.7598425,1.306052923,471,37,149,0.8696276,0.8648649,0.75159234,354,32,0.771689475,2.215126038,197,22,48,0.676280558,0.454545468,0.807106614,159,10
476,0.78149605,1.256789565,471,37,142,0.8662994,0.9189189,0.77070063,363,34,0.776255727,2.221896887,197,22,47,0.671838939,0.454545468,0.812182724,160,10
477,0.77952754,1.300951481,471,37,135,0.86566824,0.8108108,0.77707005,366,30,0.776255727,2.226456404,197,22,47,0.671204448,0.454545468,0.812182724,160,10
478,0.8011811,1.409065962,471,37,118,0.84128076,0.7297297,0.80679405,380,27,0.776255727,2.226964712,197,22,47,0.671031356,0.454545468,0.812182724,160,10
479,0.761811,1.355981708,471,37,142,0.8411086,0.7837838,0.7600849,358,29,0.776255727,2.226136923,197,22,47,0.671954334,0.454545468,0.812182724,160,10
480,0.78346455,1.36395371,471,37,133,0.8446663,0.8108108,0.78131634,368,30,0.776255727,2.222631454,197,22,47,0.676511288,0.454545468,0.812182724,160,10
481,0.77362204,1.289695144,471,37,144,0.85522467,0.8918919,0.7643312,360,33,0.776255727,2.218993187,197,22,47,0.674896181,0.454545468,0.812182724,160,10
482,0.79330707,1.273100734,471,37,132,0.8595857,0.8648649,0.78768575,371,32,0.776255727,2.21656394,197,22,47,0.677203536,0.454545468,0.812182724,160,10
483,0.78740156,1.349404573,471,37,133,0.8584381,0.8378378,0.7834395,369,31,0.771689475,2.212253094,197,22,48,0.677895725,0.454545468,0.807106614,159,10
484,0.78346455,1.349456429,471,37,135,0.8570609,0.8378378,0.7791932,367,31,0.771689475,2.207504511,197,22,48,0.673281014,0.454545468,0.807106614,159,10
485,0.77362204,1.311812043,471,37,144,0.8570035,0.8918919,0.7643312,360,33,0.771689475,2.20340395,197,22,48,0.674203992,0.454545468,0.807106614,159,10
486,0.76968503,1.348541021,471,37,138,0.8459861,0.7837838,0.7685775,362,29,0.771689475,2.199271917,197,22,48,0.67512691,0.454545468,0.807106614,159,10
487,0.79133856,1.364988327,471,37,129,0.8531015,0.8108108,0.7898089,372,30,0.767123282,2.196566105,197,22,49,0.676049829,0.454545468,0.802030444,158,10
488,0.7677165,1.320640206,471,37,143,0.84868306,0.8378378,0.76220804,359,31,0.771689475,2.195929766,197,22,48,0.674665451,0.454545468,0.807106614,159,10
489,0.7559055,1.387649536,471,37,145,0.84042007,0.7837838,0.7537155,355,29,0.771689475,2.194643974,197,22,48,0.67535764,0.454545468,0.807106614,159,10
490,0.7598425,1.332921147,471,37,147,0.85034716,0.8378378,0.7537155,355,31,0.771689475,2.19504571,197,22,48,0.676742017,0.454545468,0.807106614,159,10
491,0.77755904,1.352096438,471,37,136,0.83646065,0.8108108,0.7749469,365,30,0.771689475,2.198391914,197,22,48,0.68043375,0.454545468,0.807106614,159,10
492,0.7559055,1.357534885,471,37,143,0.82963216,0.7567568,0.75583863,356,28,0.776255727,2.205703974,197,22,47,0.680203021,0.454545468,0.812182724,160,10
493,0.7637795,1.439624667,471,37,137,0.8253285,0.7297297,0.76645434,361,27,0.780821919,2.209935188,197,22,46,0.679741561,0.454545468,0.817258894,161,10
494,0.78937006,1.286519527,471,37,130,0.84604347,0.8108108,0.78768575,371,30,0.780821919,2.216237545,197,22,46,0.681010604,0.454545468,0.817258894,161,10
495,0.78740156,1.222952247,471,37,141,0.88460433,0.9459459,0.7749469,365,35,0.780821919,2.223598957,197,22,46,0.682568073,0.454545468,0.817258894,161,10
496,0.77165353,1.153928041,471,37,149,0.8897114,0.9459459,0.7579618,357,35,0.780821919,2.23450613,197,22,46,0.682683408,0.454545468,0.817258894,161,10
497,0.757874,1.298668504,471,37,150,0.8557985,0.8648649,0.7494692,353,32,0.780821919,2.244733572,197,22,46,0.679741561,0.454545468,0.817258894,161,10
498,0.7677165,1.273658276,471,37,145,0.8569461,0.8648649,0.7600849,358,32,0.780821919,2.252373695,197,22,46,0.68043375,0.454545468,0.817258894,161,10
499,0.77952754,1.377215028,471,37,127,0.8278533,0.7027027,0.78556263,370,26,0.780821919,2.257559776,197,22,46,0.675646067,0.454545468,0.817258894,161,10
